Time,WeekD,YearD,TMP,WS,WD,RH,PP,PM2.5(t-1),PM2.5(t)
1.0,0.8333333333333334,0.15639810426540285,0.5122828242094297,0.2986763859581815,0.5964912280701754,0.42045454545454547,0.0,0.0963855421686747,9
0.0,0.8333333333333334,0.15639810426540285,0.4575057969553382,0.4147323997698063,0.3333333333333333,0.5,0.0,0.0963855421686747,12
0.043478260869565216,0.8333333333333334,0.15639810426540285,0.42208555970023853,0.417417993477844,0.21052631578947367,0.5568181818181818,0.0,0.13253012048192772,20
0.08695652173913043,0.8333333333333334,0.15639810426540285,0.3959740565245153,0.34586610397084216,0.07368421052631578,0.5909090909090909,0.0,0.2289156626506024,11
0.13043478260869565,0.8333333333333334,0.15639810426540285,0.3669724770642202,0.1948973719547286,0.0912280701754386,0.6363636363636364,0.0,0.12048192771084337,17
0.17391304347826086,0.8333333333333334,0.15639810426540285,0.3269818866149141,0.2321120276232496,0.6701754385964912,0.6818181818181818,0.0,0.1927710843373494,19
0.21739130434782608,0.8333333333333334,0.15639810426540285,0.2929058708875223,0.3623633224630732,0.3263157894736842,0.7272727272727273,0.0,0.21686746987951808,18
0.2608695652173913,0.8333333333333334,0.15639810426540285,0.2801021608361058,0.3220794168425092,0.0035087719298245615,0.75,0.0,0.20481927710843373,20
0.30434782608695654,0.8333333333333334,0.15639810426540285,0.27781698423900253,0.13926721657394975,0.08771929824561403,0.75,0.0,0.2289156626506024,13
0.34782608695652173,0.8333333333333334,0.15639810426540285,0.27536377995093586,0.05965854594283523,0.1824561403508772,0.75,0.0,0.14457831325301204,19
0.391304347826087,0.8333333333333334,0.15639810426540285,0.29455254225896427,0.15557260694417804,0.8912280701754386,0.7386363636363636,0.0,0.21686746987951808,23
0.43478260869565216,0.8333333333333334,0.15639810426540285,0.3381389252948886,0.13658162286591216,0.5087719298245614,0.6818181818181818,0.0,0.26506024096385544,25
0.4782608695652174,0.8333333333333334,0.15639810426540285,0.40780320596834363,0.06963360828697489,0.43508771929824563,0.5909090909090909,0.0,0.2891566265060241,27
0.5217391304347826,0.8333333333333334,0.15639810426540285,0.461807305844003,0.18895070017264537,0.5929824561403508,0.5340909090909091,0.0,0.3132530120481928,24
0.5652173913043478,0.8333333333333334,0.15639810426540285,0.5090902980811236,0.18837521580663727,0.5578947368421052,0.48863636363636365,0.0,0.27710843373493976,24
0.6086956521739131,0.8333333333333334,0.15639810426540285,0.5992539570521221,0.1454057164780357,0.5929824561403508,0.42045454545454547,0.0,0.27710843373493976,18
0.6521739130434783,0.8333333333333334,0.15639810426540285,0.6466041603656282,0.23134471513523885,0.4842105263157895,0.36363636363636365,0.0,0.20481927710843373,18
0.6956521739130435,0.8333333333333334,0.15639810426540285,0.6698927983331652,0.3186265106464608,0.624561403508772,0.3409090909090909,0.0,0.20481927710843373,15
0.7391304347826086,0.8333333333333334,0.15639810426540285,0.6695567429512383,0.29906004220218685,0.6105263157894737,0.3409090909090909,0.0,0.1686746987951807,13
0.782608695652174,0.8333333333333334,0.15639810426540285,0.6503679806432099,0.33474007289468644,0.5614035087719298,0.3522727272727273,0.0,0.14457831325301204,12
0.8260869565217391,0.8333333333333334,0.15639810426540285,0.6198877575024363,0.26760023019374646,0.5649122807017544,0.38636363636363635,0.0,0.13253012048192772,20
0.8695652173913043,0.8333333333333334,0.15639810426540285,0.590146856201902,0.15192787262612703,0.8210526315789474,0.4090909090909091,0.0,0.2289156626506024,15
0.9130434782608695,0.8333333333333334,0.15639810426540285,0.5482407500756125,0.19470554383272592,0.9087719298245615,0.4318181818181818,0.0,0.1686746987951807,14
0.9565217391304348,0.8333333333333334,0.15639810426540285,0.5240447625768726,0.12430462305774026,0.8,0.4431818181818182,0.0,0.1566265060240964,13
1.0,1.0,0.16113744075829384,0.5171556272473703,0.018415499712257814,0.30526315789473685,0.4431818181818182,0.0,0.14457831325301204,12
0.0,1.0,0.16113744075829384,0.49235474006116203,0.018415499712257814,0.23859649122807017,0.48863636363636365,0.0,0.13253012048192772,14
0.043478260869565216,1.0,0.16113744075829384,0.4456094364351244,0.394206790715519,0.5087719298245614,0.5227272727272727,0.0,0.1566265060240964,20
0.08695652173913043,1.0,0.16113744075829384,0.40030917095137275,0.273355073853827,0.30526315789473685,0.5909090909090909,0.0,0.2289156626506024,14
0.13043478260869565,1.0,0.16113744075829384,0.38101959202876634,0.10262804527143679,0.43508771929824563,0.5909090909090909,0.0,0.1566265060240964,8
0.17391304347826086,1.0,0.16113744075829384,0.35608428268978726,0.07749856128908499,0.7824561403508772,0.625,0.0,0.08433734939759036,5
0.21739130434782608,1.0,0.16113744075829384,0.3253016097052794,0.14080184154997125,0.8245614035087719,0.6818181818181818,0.0,0.04819277108433735,9
0.2608695652173913,1.0,0.16113744075829384,0.3130691938031387,0.12737387300978323,0.03508771929824561,0.7045454545454546,0.0,0.0963855421686747,11
0.30434782608695654,1.0,0.16113744075829384,0.2856134690997076,0.15000959140610015,0.7894736842105263,0.7613636363636364,0.0,0.12048192771084337,13
0.34782608695652173,1.0,0.16113744075829384,0.24834492724400978,0.0893919048532515,0.9403508771929825,0.8068181818181818,0.0,0.14457831325301204,12
0.391304347826087,1.0,0.16113744075829384,0.3011392277447323,0.07960867063111453,0.7403508771929824,0.7272727272727273,0.0,0.13253012048192772,20
